I0,I1
5009,3885
5094,3964
5177,4044
5263,4096
5352,4176
5379,4255
5412,4334
5495,4414
5607,4493
5699,4572
5786,4651
5857,4729
5937,4808
6008,4886
6085,4963
6165,5041
6247,5117
6333,5194
6411,5270
6474,5345
6537,5420
6603,5494
6674,5568
6748,5641
6814,5713
6879,5785
6936,5856
6999,5926
7053,5995
7125,6064
7181,6131
7239,6198
7290,6264
7343,6329
7392,6392
7453,6455
7507,6517
7554,6578
7606,6638
7649,6696
7695,6754
7737,6810
7781,6865
7825,6919
7860,6972
7900,7023
7943,7073
7978,7122
8011,7169
8045,7215
8073,7260
8097,7303
8122,7345
8146,7386
8169,7425
8187,7463
12,7499
28,7533
43,7567
59,7598
71,7628
79,7657
83,7684
83,7709
82,7733
81,7755
79,7776
75,7795
67,7812
58,7828
46,7842
34,7855
19,7866
5,7875
8181,7882
8162,7888
8139,7893
8113,7895
8084,7896
8059,7895
8028,7893
7995,7889
7963,7883
7929,7876
7888,7866
7852,7856
7821,7843
7784,7829
7740,7814
7697,7796
7648,7777
7602,7757
7550,7735
7499,7711
7452,7686
7393,7659
7345,7631
7288,7601
7233,7569
7168,7536
7108,7501
7035,7465
6984,7428
6921,7389
6859,7348
6789,7307
6712,7263
6646,7219
6574,7173
6513,7125
6447,7077
6377,7027
6303,6975
6214,6923
6152,6869
6083,6814
6015,6758
5943,6701
5857,6642
5790,6583
5712,6522
5639,6460
5564,6397
5478,6334
5384,6269
5312,6203
5235,6136
5154,6069
5072,6000
4992,5931
4912,5861
4833,5790
4748,5719
4656,5646
4565,5573
4480,5500
4398,5426
4313,5351
4225,5275
4149,5200
4068,5123
3987,5046
3905,4969
3815,4892
3729,4814
3649,4735
3568,4657
3485,4578
3402,4499
3322,4420
3242,4341
3168,4261
3087,4182
2999,4102
2918,4023
2839,3943
2759,3864
2677,3784
2593,3705
2503,3626
2429,3547
2354,3469
2276,3390
2191,3312
2120,3235
2039,3157
1968,3080
1897,3004
1816,2928
1736,2853
1659,2778
1594,2703
1529,2630
1459,2557
1391,2484
1319,2413
1260,2342
1194,2272
1135,2202
1073,2134
1003,2066
942,1999
874,1933
820,1868
770,1804
717,1741
662,1680
608,1619
554,1559
501,1500
462,1443
427,1386
388,1331
349,1277
309,1224
267,1173
230,1123
195,1074
161,1026
134,980
110,935
87,892
61,850
37,809
17,770
1,732
8187,714
8176,678
8166,644
8155,612
8144,581
8134,551
8127,524
8122,497
8120,472
8121,449
8122,428
8122,408
8124,389
8130,373
8138,358
8150,344
8161,332
8175,322
8191,314
18,307
43,302
75,298
103,296
126,296
150,298
178,301
217,306
257,312
297,320
335,330
369,341
407,354
447,369
482,385
530,403
588,423
640,444
696,467
745,491
796,517
840,545
897,574
958,605
1021,637
1087,670
1147,706
1200,742
1257,780
1312,820
1372,861
1444,903
1517,947
1584,993
1653,1039
1718,1087
1798,1136
1875,1187
1945,1239
2015,1292
2080,1346
2149,1401
2221,1458
2295,1516
2371,1575
2445,1635
2521,1696
2599,1758
2675,1822
2751,1886
2827,1951
2903,2017
2984,2084
3063,2152
3138,2221
3213,2290
3292,2361
3369,2432
3497,2504
3582,2576
3666,2650
3744,2723
3828,2798
3913,2873
3993,2949
4073,3025
4158,3101
4238,3178
4284,3256
4413,3333
4503,3411
4597,3490
4688,3568
4780,3647
4861,3726
4938,3806
5010,3885
5097,3964
5180,4044
5265,4096
5339,4176
5358,4255
5410,4334
5513,4414
5618,4493
5706,4572
5786,4651
5849,4729
5930,4808
6005,4886
6086,4963
6168,5041
6247,5117
6330,5194
6404,5270
6468,5345
6535,5420
6604,5494
6677,5568
6750,5641
6812,5713
6876,5785
6934,5856
6997,5926
7052,5995
7123,6064
7179,6131
7237,6198
7287,6264
7341,6329
7393,6392
7454,6455
7505,6517
7551,6578
7602,6638
7645,6696
7694,6754
7736,6810
7779,6865
7823,6919
7858,6972
7898,7023
7942,7073
7977,7122
8009,7169
8040,7215
8069,7260
8094,7303
8120,7345
8145,7386
8167,7425
8186,7463
9,7499
25,7533
42,7567
57,7598
70,7628
77,7657
80,7684
81,7709
81,7733
80,7755
79,7776
76,7795
70,7812
60,7828
49,7842
36,7855
22,7866
7,7875
8185,7882
8166,7888
8143,7893
8115,7895
8088,7896
8061,7895
8032,7893
8000,7889
7967,7883
7932,7876
7890,7866
7854,7856
7822,7843
7785,7829
7742,7814
7700,7796
7650,7777
7603,7757
7551,7735
7500,7711
7453,7686
7394,7659
7345,7631
7289,7601
7235,7569
7169,7536
7109,7501
7036,7465
6984,7428
6921,7389
6860,7348
6791,7307
6714,7263
6646,7219
6572,7173
6513,7125
6447,7077
6379,7027
6304,6975
6215,6923
6151,6869
6082,6814
6015,6758
5944,6701
5855,6642
5791,6583
5710,6522
5640,6460
5566,6397
5481,6334
5386,6269
5314,6203
5235,6136
5154,6069
5072,6000
4990,5931
4914,5861
4831,5790
4746,5719
4653,5646
4563,5573
4480,5500
4398,5426
4314,5351
4226,5275
4149,5200
4068,5123
3986,5046
3904,4969
3815,4892
3728,4814
3648,4735
3568,4657
3486,4578
3404,4499
3323,4420
3245,4341
3168,4261
3090,4182
3001,4102
2919,4023
2840,3943
2759,3864
2677,3784
2593,3705
2503,3626
2428,3547
2353,3469
2276,3390
2191,3312
2119,3235
2038,3157
1967,3080
1897,3004
1816,2928
1734,2853
1658,2778
1593,2703
1528,2630
1458,2557
1390,2484
1318,2413
1259,2342
1194,2272
1133,2202
1072,2134
1002,2066
940,1999
871,1933
817,1868
767,1804
715,1741
661,1680
607,1619
553,1559
498,1500
459,1443
405,1386
367,1331
330,1277
292,1224
257,1173
225,1123
193,1074
160,1026
134,980
109,935
87,892
64,850
41,809
21,770
5,732
8190,714
8178,678
8168,644
8157,612
8147,581
8138,551
8131,524
8127,497
8124,472
8124,449
8125,428
8127,408
8129,389
8134,373
8142,358
8152,344
8165,332
8178,322
2,314
11,310
33,304
62,300
91,297
115,296
136,297
162,299
199,303
239,309
278,316
316,325
350,335
385,348
427,362
465,377
504,394
562,413
614,433
670,455
720,479
770,504
817,531
864,559
929,589
988,620
1058,653
1116,688
1173,724
1224,761
1286,800
1339,840
1416,882
1482,925
1551,970
1620,1016
1680,1063
1762,1111
1835,1161
1912,1213
1981,1265
2044,1319
2118,1374
2182,1430
2263,1487
2335,1545
2409,1605
2484,1665
2558,1727
2642,1790
2720,1854
2796,1918
2866,1984
2946,2050
3023,2118
3103,2186
3177,2255
3252,2325
3332,2396
3415,2468
3501,2540
3585,2613
3670,2686
3758,2761
3845,2835
3935,2911
4019,2987
4100,3063
4180,3140
4270,3217
4356,3294
4446,3372
4535,3451
4636,3529
4731,3608
4818,3687
4896,3766
4976,3845
5043,3925
5133,4004
5221,4084
5308,4136
5364,4215
5382,4295
5454,4374
5560,4453
5665,4533
5744,4611
5825,4690
5893,4769
5968,4847
6046,4925
6124,5002
6198,5079
6293,5156
6371,5232
6440,5307
6504,5383
6565,5457
6640,5531
6707,5604
6783,5677
6847,5749
6908,5820
6969,5891
7026,5961
7090,6029
7153,6098
7211,6165
7264,6231
7315,6296
7367,6361
7420,6424
7481,6486
7528,6548
7582,6608
7627,6667
7672,6725
7717,6782
7759,6838
7806,6892
7844,6945
7879,6997
7923,7048
7962,7098
7994,7146
8026,7192
8056,7238
8083,7282
8108,7325
8133,7366
8157,7406
8177,7444
3,7481
19,7516
34,7550
50,7583
65,7613
76,7643
81,7671
82,7697
82,7721
81,7744
80,7766
79,7786
75,7804
67,7821
57,7835
44,7849
29,7860
15,7870
0,7879
8175,7886
8155,7891
8130,7894
8102,7896
8073,7896
8046,7894
8015,7891
7982,7886
7950,7879
7911,7871
7871,7861
7838,7850
7806,7837
7764,7822
7722,7805
7676,7787
7625,7767
7578,7746
7523,7723
7478,7699
7423,7673
7370,7645
7319,7616
7263,7585
7202,7553
7140,7519
7069,7484
7009,7447
6951,7409
6890,7369
6823,7328
6714,7285
6647,7241
6582,7196
6529,7149
6466,7101
6433,7052
6325,7001
6240,6949
6198,6896
6098,6842
6028,6786
5958,6729
5882,6672
5815,6612
5736,6552
5666,6491
5592,6429
5510,6366
5428,6301
5344,6236
5269,6170
5192,6103
5111,6035
5023,5966
4953,5896
4870,5826
4786,5755
4697,5683
4611,5610
4519,5537
4439,5463
4357,5388
4270,5313
4182,5238
4109,5161
4028,5085
3944,5008
3856,4930
3775,4853
3686,4775
3607,4696
3530,4617
3447,4539
3356,4459
3284,4380
3207,4301
3127,4221
3045,4142
2964,4062
2878,3983
2799,3903
2722,3824
2636,3745
2542,3665
2470,3587
2390,3508
2313,3429
2238,3351
2154,3273
2078,3196
2008,3119
1933,3042
1859,2966
1781,2890
1690,2815
1630,2741
1561,2667
1494,2593
1426,2520
1349,2448
1292,2377
1226,2307
1168,2237
1104,2168
1042,2100
972,2032
908,1966
843,1901
795,1836
743,1773
692,1710
634,1649
583,1589
526,1529
480,1471
446,1414
408,1359
369,1304
330,1251
288,1199
249,1148
213,1098
178,1050
148,1003
123,958
99,913
75,871
50,829
27,789
9,751
2,732
8187,714
8176,678
8166,644
8155,612
8144,581
8134,551
8128,524
8123,497
8122,472
8122,449
8122,428
8123,408
8126,389
8131,373
8139,358
8149,344
8162,332
8175,322
0,314
9,310
19,307
45,302
75,298
103,296
126,296
149,298
178,301
217,306
257,312
296,320
334,330
368,341
407,354
447,369
482,385
530,403
588,423
640,444
696,467
745,491
794,517
838,545
895,574
959,605
1025,637
1089,670
1147,706
1200,742
1258,780
1313,820
1374,861
1446,903
1517,947
1584,993
1652,1039
1717,1087
1797,1136
1875,1187
1945,1239
2014,1292
2081,1346
2151,1401
2223,1458
2297,1516
2372,1575
2444,1635
2516,1696
2599,1758
2676,1822
2753,1886
2827,1951
2904,2017
2985,2084
3064,2152
3139,2221
3214,2290
3291,2361
3368,2432
3458,2504
3543,2576
3625,2650
3709,2723
3803,2798
3892,2873
3978,2949
4061,3025
4145,3101
4220,3178
4310,3256
4400,3333
4492,3411
4584,3490
4678,3568
4775,3647
4860,3726
4937,3806
5009,3885
5093,3964
5176,4044
5262,4096
5352,4176
5382,4255
5413,4334
5492,4414
5604,4493
5698,4572
5786,4651
5858,4729
5940,4808
6011,4886
6084,4963
6163,5041
6240,5117
6329,5194
6409,5270
6475,5345
6538,5420
6605,5494
6674,5568
6749,5641
6815,5713
6881,5785
6939,5856
7000,5926
7054,5995
7125,6064
7182,6131
7240,6198
7290,6264
7343,6329
7392,6392
7453,6455
7505,6517
7555,6578
7606,6638
7649,6696
7697,6754
7739,6810
7782,6865
7826,6919
7860,6972
7901,7023
7944,7073
7978,7122
8011,7169
8043,7215
8084,7260
8109,7303
8133,7345
8154,7386
8173,7425
8189,7463
12,7499
28,7533
43,7567
57,7598
68,7628
74,7657
77,7684
77,7709
77,7733
77,7755
76,7776
73,7795
67,7812
58,7828
47,7842
34,7855
21,7866
6,7875
8182,7882
8163,7888
8140,7893
8113,7895
8086,7896
8060,7895
8031,7893
7998,7889
7966,7883
7931,7876
7889,7866
7854,7856
7823,7843
7781,7829
7741,7814
7698,7796
7649,7777
7602,7757
7545,7735
7498,7711
7452,7686
7393,7659
7345,7631
7285,7601
7234,7569
7170,7536
7110,7501
7037,7465
6984,7428
6920,7389
6858,7348
6789,7307
6712,7263
6645,7219
6573,7173
6513,7125
6447,7077
6380,7027
6304,6975
6215,6923
6152,6869
6083,6814
6013,6758
5942,6701
5856,6642
5789,6583
5712,6522
5639,6460
5564,6397
5480,6334
5386,6269
5314,6203
5235,6136
5155,6069
5070,6000
4991,5931
4912,5861
4833,5790
4748,5719
4655,5646
4564,5573
4481,5500
4399,5426
4314,5351
4226,5275
4148,5200
4067,5123
3986,5046
3904,4969
3815,4892
3728,4814
3649,4735
3568,4657
3486,4578
3404,4499
3322,4420
3245,4341
3167,4261
3089,4182
3001,4102
2920,4023
2841,3943
2760,3864
2677,3784
2594,3705
2504,3626
2429,3547
2351,3469
2274,3390
2189,3312
2118,3235
2039,3157
1968,3080
1897,3004
1816,2928
1733,2853
1657,2778
1593,2703
1528,2630
1459,2557
1391,2484
1318,2413
1260,2342
1195,2272
1136,2202
1074,2134
1003,2066
940,1999
872,1933
819,1868
769,1804
717,1741
662,1680
609,1619
554,1559
501,1500
462,1443
427,1386
387,1331
349,1277
309,1224
267,1173
230,1123
193,1074
160,1026
133,980
110,935
87,892
62,850
38,809
17,770
1,732
8187,714
8175,678
8165,644
8155,612
8145,581
8134,551
8127,524
8122,497
8120,472
8120,449
8122,428
8123,408
8125,389
8129,373
8138,358
8148,344
8161,332
8175,322
8191,314
18,307
43,302
74,298
103,296
126,296
150,298
179,301
218,306
258,312
298,320
336,330
370,341
407,354
447,369
482,385
530,403
588,423
640,444
697,467
747,491
797,517
840,545
895,574
956,605
1020,637
1087,670
1148,706
1201,742
1258,780
1312,820
1373,861
1445,903
1516,947
1584,993
1653,1039
1718,1087
1797,1136
1875,1187
1944,1239
2013,1292
2079,1346
2181,1401
2259,1458
2323,1516
2390,1575
2459,1635
2527,1696
2613,1758
2688,1822
2761,1886
2833,1951
2910,2017
2989,2084
3069,2152
3142,2221
3217,2290
3267,2361
3220,2432
3116,2504
3024,2576
2998,2650
3027,2723
3068,2798
3095,2873
3109,2949
3127,3025
3163,3101
3215,3178
3274,3256
3336,3333
3398,3411
3469,3490
3539,3568
3610,3647
3688,3726
3778,3806
3861,3885
3950,3964
4029,4044
4105,4096
4170,4176
4240,4255
4317,4334
4405,4414
4497,4493
4591,4572
4678,4651
4763,4729
4837,4808
4905,4886
4981,4963
5047,5041
5133,5117
5217,5194
5297,5270
5369,5345
5457,5420
5532,5494
5607,5568
5677,5641
5741,5713
5815,5785
5877,5856
5956,5926
6028,5995
6095,6064
6163,6131
6226,6198
6307,6264
6374,6329
6436,6392
6495,6455
6553,6517
6620,6578
6681,6638
6747,6696
6804,6754
6859,6810
6912,6865
6967,6919
7019,6972
7072,7023
7133,7073
7182,7122
7231,7169
7273,7215
7316,7260
7365,7303
7407,7345
7460,7386
7501,7425
7536,7463
7577,7499
7615,7533
7650,7567
7687,7598
7720,7628
7752,7657
7780,7684
7811,7709
7834,7733
7856,7755
7877,7776
7902,7795
7927,7812
7946,7828
7960,7842
7970,7855
7978,7866
7986,7875
7994,7882
8000,7888
8004,7893
8005,7895
8004,7896
8003,7895
8001,7893
7998,7889
7993,7883
7985,7876
7977,7866
7966,7856
7954,7843
7938,7829
7918,7814
7896,7796
7874,7777
7855,7757
7836,7735
7815,7711
7785,7686
7751,7659
7719,7631
7685,7601
7647,7569
7612,7536
7573,7501
7523,7465
7489,7428
7450,7389
7401,7348
7360,7307
7315,7263
7266,7219
7218,7173
7162,7125
7111,7077
7045,7027
6998,6975
6944,6923
6891,6869
6830,6814
6770,6758
6696,6701
6638,6642
6569,6583
6513,6522
6450,6460
6389,6397
6316,6334
6239,6269
6171,6203
6112,6136
6051,6069
5984,6000
5918,5931
5839,5861
5774,5790
5705,5719
5637,5646
5568,5573
5488,5500
5404,5426
5332,5351
5260,5275
5189,5200
5111,5123
5027,5046
4964,4969
4885,4892
4809,4814
4731,4735
4638,4657
4557,4578
4483,4499
4406,4420
4327,4341
4248,4261
4167,4182
4096,4102
4021,4023
3943,3943
3861,3864
3785,3784
3701,3705
3627,3626
3553,3547
3475,3469
3396,3390
3322,3312
3247,3235
3176,3157
3103,3080
3021,3004
2948,2928
2868,2853
2794,2778
2722,2703
2641,2630
2555,2557
2484,2484
2411,2413
2342,2342
2272,2272
2192,2202
2126,2134
2052,2066
1989,1999
1922,1933
1852,1868
1782,1804
1697,1741
1640,1680
1578,1619
1522,1559
1459,1500
1399,1443
1330,1386
1280,1331
1196,1277
1145,1224
1094,1173
1046,1123
989,1074
939,1026
883,980
836,935
798,892
756,850
713,809
671,770
625,732
586,696
544,661
507,628
478,596
455,566
430,537
402,510
375,485
348,461
325,438
305,418
286,398
269,381
254,365
239,351
226,338
216,327
208,318
201,310
197,304
193,300
193,297
193,296
194,297
195,299
199,303
204,309
213,316
224,325
235,335
249,348
264,362
282,377
304,394
328,413
351,433
375,455
401,479
432,504
458,531
485,559
521,589
566,620
607,653
647,688
690,724
726,761
766,800
807,840
846,882
899,925
954,970
1004,1016
1061,1063
1108,1111
1160,1161
1206,1213
1262,1265
1313,1319
1366,1374
1433,1430
1493,1487
1553,1545
1615,1605
1672,1665
1742,1727
1815,1790
1891,1854
1955,1918
2019,1984
2079,2050
2146,2118
2213,2186
2284,2255
2351,2325
2418,2396
2490,2468
2558,2540
2636,2613
2709,2686
2776,2761
2846,2835
2919,2911
2994,2987
3068,3063
3137,3140
3207,3217
3278,3294
3352,3372
3434,3451
3512,3529
3589,3608
3669,3687
3754,3766
3837,3845
3921,3925
3998,4004
4074,4084
4153,4136
4214,4215
4290,4295
4369,4374
4454,4453
4542,4533
4641,4611
4727,4690
4802,4769
4873,4847
4945,4925
5011,5002
5094,5079
5173,5156
5255,5232
5336,5307
5410,5383
5491,5457
5571,5531
5643,5604
5710,5677
5779,5749
5843,5820
5920,5891
5989,5961
6063,6029
6132,6098
6194,6165
6272,6231
6341,6296
6409,6361
6467,6424
6528,6486
6586,6548
6654,6608
6713,6667
6779,6725
6833,6782
6888,6838
6939,6892
6996,6945
7044,6997
7106,7048
7159,7098
7208,7146
7255,7192
7297,7238
7342,7282
7385,7325
7436,7366
7484,7406
7521,7444
7561,7481
7600,7516
7634,7550
7671,7583
7705,7613
7736,7643
7766,7671
7798,7697
7826,7721
7847,7744
7868,7766
7892,7786
7918,7804
7940,7821
7956,7835
7967,7849
7976,7860
7984,7870
7991,7879
7998,7886
8003,7891
8006,7894
8006,7896
8005,7896
8003,7894
8000,7891
7995,7886
7989,7879
7981,7871
7971,7861
7960,7850
7946,7837
7928,7822
7907,7805
7884,7787
7863,7767
7844,7746
7824,7723
7799,7699
7767,7673
7734,7645
7702,7616
7665,7585
7610,7553
7573,7519
7531,7484
7497,7447
7462,7409
7413,7369
7370,7328
7330,7285
7283,7241
7239,7196
7185,7149
7134,7101
7074,7052
7020,7001
6973,6949
6917,6896
6862,6842
6798,6786
6732,6729
6666,6672
6604,6612
6541,6552
6482,6491
6417,6429
6346,6366
6280,6301
6199,6236
6144,6170
6081,6103
6018,6035
5949,5966
5869,5896
5807,5826
5734,5755
5672,5683
5601,5610
5522,5537
5447,5463
5361,5388
5297,5313
5225,5238
5148,5161
5070,5085
4995,5008
4923,4930
4850,4853
4766,4775
4681,4696
4603,4617
4517,4539
4443,4459
4367,4380
4287,4301
4203,4221
4135,4142
4056,4062
3976,3983
3904,3903
3818,3824
3739,3745
3662,3665
3582,3587
3512,3508
3437,3429
3352,3351
3285,3273
3212,3196
3137,3119
3062,3042
2983,2966
2902,2890
2830,2815
2756,2741
2679,2667
2602,2593
2514,2520
2448,2448
2379,2377
2306,2307
2236,2237
2157,2168
2086,2100
2020,2032
1954,1966
1889,1901
1814,1836
1739,1773
1666,1710
1612,1649
1552,1589
1492,1529
1427,1471
1358,1414
1304,1359
1252,1304
1195,1251
1144,1199
1087,1148
1031,1098
971,1050
919,1003
862,958
821,913
780,871
736,829
693,789
647,751
604,714
563,678
522,644
490,612
465,581
442,551
417,524
388,497
361,472
336,449
313,428
293,408
276,389
260,373
245,358
231,344
219,332
209,322
202,314
197,307
193,302
193,298
193,296
193,296
193,298
195,301
200,306
208,312
218,320
230,330
242,341
257,354
272,369
293,385
317,403
340,423
363,444
388,467
418,491
447,517
472,545
502,574
543,605
588,637
627,670
671,706
710,742
747,780
788,820
826,861
870,903
929,947
978,993
